"Date & Time","Temp - C","Hum - %","Wind Speed - km/h","Wind Direction","Barometer - hPa","Rain - mm","Rain Rate - mm","Solar Rad - W/m^2","ET - mm"
"1/1/19 00:00","7.7","45.0","16.1","NNW","990.9","0.0","0.0","0","0.10"
"1/1/19 01:00","7.1","50.0","14.5","NNW","990.3","0.0","0.0","0","0.08"
"1/1/19 02:00","7.5","46.0","17.7","NNW","991.5","0.0","0.0","0","0.10"
"1/1/19 03:00","7.4","46.0","14.5","NNW","990.8","0.0","0.0","0","0.08"
"1/1/19 04:00","7.4","49.0","14.5","NNW","991.0","0.0","0.0","0","0.08"
"1/1/19 05:00","7.4","48.0","12.9","NNW","990.6","0.0","0.0","0","0.08"
"1/1/19 06:00","7.4","48.0","14.5","NNW","991.2","0.0","0.0","0","0.08"
"1/1/19 07:00","7.7","44.0","14.5","NNW","991.5","0.0","0.0","0","0.08"
"1/1/19 08:00","7.4","44.0","12.9","NNW","990.9","0.0","0.0","3","0.08"
"1/1/19 09:00","8.1","39.0","11.3","NW","993.1","0.0","0.0","39","0.08"
"1/1/19 10:00","8.8","37.0","12.9","NNW","991.1","0.0","0.0","196","0.18"
"1/1/19 11:00","9.7","34.0","17.7","NW","990.5","0.0","0.0","294","0.25"
"1/1/19 12:00","10.5","30.0","17.7","NNW","989.5","0.0","0.0","345","0.28"
"1/1/19 13:00","11.1","30.0","16.1","NNW","988.7","0.0","0.0","348","0.28"
"1/1/19 14:00","12.5","28.0","14.5","N","987.9","0.0","0.0","302","0.25"
"1/1/19 15:00","12.5","25.0","8.0","N","987.6","0.0","0.0","206","0.18"
"1/1/19 16:00","10.1","36.0","9.7","NW","982.2","0.0","0.0","86","0.13"
"1/1/19 17:00","8.2","42.0","6.4","S","977.5","0.0","0.0","19","0.05"
"1/1/19 18:00","5.6","50.0","3.2","ESE","975.6","0.0","0.0","0","0.03"
"1/1/19 19:00","4.6","50.0","4.8","E","977.4","0.0","0.0","0","0.05"
"1/1/19 20:00","3.9","53.0","4.8","ESE","979.2","0.0","0.0","0","0.05"
"1/1/19 21:00","3.7","53.0","4.8","ESE","981.8","0.0","0.0","0","0.05"
"1/1/19 22:00","3.3","54.0","4.8","ESE","981.7","0.0","0.0","0","0.05"
"1/1/19 23:00","3.3","54.0","4.8","ESE","983.0","0.0","0.0","0","0.03"
"2/1/19 00:00","3.5","56.0","3.2","SE","983.9","0.0","0.0","0","0.03"
"2/1/19 01:00","3.4","60.0","3.2","E","984.1","0.0","0.0","0","0.03"
"2/1/19 02:00","4.4","61.0","3.2","SSE","988.0","0.0","0.0","0","0.03"
"2/1/19 03:00","4.7","61.0","4.8","S","988.0","0.0","0.0","0","0.03"
"2/1/19 04:00","6.1","59.0","4.8","SE","987.4","0.0","0.0","0","0.03"
"2/1/19 05:00","6.4","62.0","1.6","SE","985.2","0.0","0.0","0","0.03"
"2/1/19 06:00","6.1","65.0","1.6","ESE","982.9","0.0","0.0","0","0.03"
"2/1/19 07:00","6.8","63.0","1.6","S","982.7","0.0","0.0","0","0.03"
"2/1/19 08:00","6.2","65.0","1.6","ENE","981.2","0.0","0.0","1","0.00"
"2/1/19 09:00","5.2","64.0","3.2","NE","979.7","0.0","0.0","18","0.03"
"2/1/19 10:00","4.4","66.0","1.6","WNW","982.5","0.0","0.0","99","0.05"
"2/1/19 11:00","6.2","61.0","3.2","S","975.8","0.0","0.0","211","0.10"
"2/1/19 12:00","7.3","60.0","3.2","NNW","975.9","0.0","0.0","304","0.15"
"2/1/19 13:00","7.2","55.0","14.5","NNE","969.4","0.0","0.0","110","0.10"
"2/1/19 14:00","7.3","53.0","11.3","NE","974.2","0.0","0.0","153","0.13"
"2/1/19 15:00","6.8","46.0","16.1","NNE","976.9","0.0","0.0","138","0.13"
"2/1/19 16:00","6.9","44.0","11.3","NNW","982.2","0.0","0.0","98","0.10"
"2/1/19 17:00","5.8","48.0","8.0","NNW","973.3","0.0","0.0","17","0.05"
"2/1/19 18:00","5.7","43.0","8.0","NE","974.2","0.0","0.0","0","0.05"
"2/1/19 19:00","5.8","38.0","12.9","NE","977.5","0.0","0.0","0","0.08"
"2/1/19 20:00","5.2","44.0","12.9","NE","978.3","0.0","0.0","0","0.08"
"2/1/19 21:00","5.7","36.0","16.1","N","982.0","0.0","0.0","0","0.10"
"2/1/19 22:00","4.9","39.0","9.7","NE","981.1","0.0","0.0","0","0.08"
"2/1/19 23:00","4.4","43.0","8.0","N","980.1","0.0","0.0","0","0.05"
"3/1/19 00:00","4.6","42.0","8.0","N","981.9","0.0","0.0","0","0.05"
"3/1/19 01:00","4.4","42.0","11.3","NE","983.9","0.0","0.0","0","0.08"
"3/1/19 02:00","4.1","36.0","8.0","NE","982.2","0.0","0.0","0","0.08"
"3/1/19 03:00","2.9","38.0","4.8","NE","981.0","0.0","0.0","0","0.05"
"3/1/19 04:00","3.6","39.0","6.4","NE","985.0","0.0","0.0","0","0.05"
"3/1/19 05:00","2.3","41.0","6.4","NE","980.9","0.0","0.0","0","0.05"
"3/1/19 06:00","2.1","45.0","4.8","NE","982.9","0.0","0.0","0","0.05"
"3/1/19 07:00","2.6","44.0","8.0","NE","986.0","0.0","0.0","0","0.05"
"3/1/19 08:00","0.2","53.0","4.8","ENE","982.6","0.0","0.0","4","0.03"
"3/1/19 09:00","-0.2","73.0","4.8","SE","987.2","0.0","0.0","24","0.03"
"3/1/19 10:00","0.2","70.0","3.2","WSW","989.5","0.0","0.0","60","0.03"
"3/1/19 11:00","2.1","60.0","4.8","S","992.3","0.0","0.0","130","0.05"
"3/1/19 12:00","3.5","47.0","8.0","NNW","989.3","0.0","0.0","180","0.10"
"3/1/19 13:00","4.1","43.0","11.3","N","989.7","0.0","0.0","195","0.13"
"3/1/19 14:00","4.3","40.0","11.3","NNE","989.8","0.2","0.0","242","0.15"
"3/1/19 15:00","4.1","36.0","11.3","N","989.9","0.0","0.0","206","0.15"
"3/1/19 16:00","3.8","30.0","14.5","NNW","987.1","0.0","0.0","71","0.10"
"3/1/19 17:00","2.8","32.0","12.9","N","979.7","0.0","0.0","11","0.08"
"3/1/19 18:00","1.8","36.0","4.8","NE","978.7","0.0","0.0","0","0.03"
"3/1/19 19:00","-0.4","43.0","3.2","NE","978.2","0.0","0.0","0","0.03"
"3/1/19 20:00","-0.7","43.0","1.6","ENE","980.4","0.0","0.0","0","0.03"
"3/1/19 21:00","-1.8","49.0","1.6","E","982.6","0.0","0.0","0","0.03"
"3/1/19 22:00","-2.2","52.0","3.2","E","985.7","0.0","0.0","0","0.03"
"3/1/19 23:00","-1.7","51.0","3.2","SE","987.3","0.0","0.0","0","0.03"
"4/1/19 00:00","-2.7","56.0","3.2","E","987.6","0.0","0.0","0","0.03"
"4/1/19 01:00","-0.9","57.0","4.8","E","994.2","0.0","0.0","0","0.03"
"4/1/19 02:00","-1.4","60.0","4.8","S","990.6","0.0","0.0","0","0.03"
"4/1/19 03:00","-1.3","61.0","3.2","ESE","992.3","0.0","0.0","0","0.03"
"4/1/19 04:00","-1.8","71.0","4.8","NW","991.9","0.0","0.0","0","0.03"
"4/1/19 05:00","-1.4","74.0","1.6","N","993.2","0.0","0.0","0","0.03"
"4/1/19 06:00","-1.9","76.0","3.2","S","990.5","0.0","0.0","0","0.03"
"4/1/19 07:00","-3.3","77.0","3.2","E","986.9","0.0","0.0","0","0.00"
"4/1/19 08:00","-2.5","76.0","3.2","ESE","989.1","0.0","0.0","1","0.00"
"4/1/19 09:00","-2.7","73.0","3.2","E","992.0","0.0","0.0","18","0.03"
"4/1/19 10:00","-0.3","68.0","1.6","ESE","993.5","0.0","0.0","154","0.05"
"4/1/19 11:00","-0.6","70.0","1.6","WSW","992.2","0.2","0.0","122","0.05"
"4/1/19 12:00","0.6","65.0","1.6","ESE","996.2","0.0","0.0","156","0.05"
"4/1/19 13:00","-0.6","75.0","1.6","E","990.2","0.0","0.0","36","0.03"
"4/1/19 14:00","0.6","71.0","6.4","NNW","990.5","0.2","0.0","184","0.08"
"4/1/19 15:00","-0.1","67.0","6.4","ESE","984.5","0.2","0.0","62","0.05"
"4/1/19 16:00","1.0","62.0","3.2","ESE","995.4","0.0","0.0","64","0.03"
"4/1/19 17:00","0.2","65.0","1.6","SSW","986.9","0.0","0.0","22","0.03"
"4/1/19 18:00","-1.7","72.0","3.2","ESE","984.2","0.0","0.0","0","0.00"
"4/1/19 19:00","-1.5","71.0","3.2","ESE","986.5","0.0","0.0","0","0.03"
"4/1/19 20:00","-2.4","71.0","3.2","ESE","985.5","0.0","0.0","0","0.03"
"4/1/19 21:00","-2.9","70.0","3.2","ESE","986.3","0.0","0.0","0","0.03"
"4/1/19 22:00","-4.2","73.0","4.8","E","985.9","0.0","0.0","0","0.03"
"4/1/19 23:00","-3.7","71.0","4.8","E","988.6","0.0","0.0","0","0.03"
"5/1/19 00:00","-3.9","72.0","4.8","E","989.6","0.0","0.0","0","0.03"
"5/1/19 01:00","-3.9","72.0","3.2","ESE","990.2","0.0","0.0","0","0.03"
"5/1/19 02:00","-3.1","71.0","4.8","SE","992.2","0.0","0.0","0","0.03"
"5/1/19 03:00","-3.1","70.0","3.2","E","990.1","0.0","0.0","0","0.03"
"5/1/19 04:00","-4.1","73.0","3.2","E","990.0","0.0","0.0","0","0.03"
"5/1/19 05:00","-3.8","72.0","1.6","ESE","989.7","0.0","0.0","0","0.00"
"5/1/19 06:00","-3.3","71.0","3.2","ESE","990.1","0.0","0.0","0","0.03"
"5/1/19 07:00","-4.1","72.0","4.8","E","988.7","0.0","0.0","0","0.03"
"5/1/19 08:00","-3.4","72.0","3.2","ESE","989.9","0.0","0.0","2","0.00"
"5/1/19 09:00","-3.6","73.0","1.6","ENE","992.2","0.0","0.0","46","0.03"
"5/1/19 10:00","-1.1","67.0","1.6","S","988.9","0.0","0.0","165","0.05"
"5/1/19 11:00","-0.1","66.0","3.2","N","988.7","0.0","0.0","292","0.10"
"5/1/19 12:00","2.9","61.0","1.6","NNW","987.4","0.0","0.0","366","0.13"
"5/1/19 13:00","3.9","57.0","1.6","NW","983.7","0.0","0.0","273","0.10"
"5/1/19 14:00","5.3","56.0","1.6","NNE","985.1","0.0","0.0","219","0.10"
"5/1/19 15:00","5.4","55.0","1.6","NE","978.2","0.0","0.0","120","0.05"
"5/1/19 16:00","5.3","59.0","1.6","W","978.1","0.0","0.0","40","0.03"
"5/1/19 17:00","5.0","61.0","3.2","ESE","978.6","0.0","0.0","16","0.03"
"5/1/19 18:00","4.7","63.0","3.2","ESE","979.8","0.0","0.0","0","0.03"
"5/1/19 19:00","4.6","65.0","3.2","E","980.9","0.0","0.0","0","0.03"
"5/1/19 20:00","4.9","64.0","4.8","ESE","982.9","0.0","0.0","0","0.03"
"5/1/19 21:00","5.1","63.0","4.8","E","983.7","0.0","0.0","0","0.03"
"5/1/19 22:00","5.1","63.0","1.6","WNW","983.4","0.0","0.0","0","0.03"
"5/1/19 23:00","4.0","68.0","1.6","SSE","981.7","0.0","0.0","0","0.03"
"6/1/19 00:00","3.1","69.0","3.2","ESE","978.3","0.0","0.0","0","0.03"
"6/1/19 01:00","2.1","70.0","3.2","E","978.3","0.0","0.0","0","0.03"
"6/1/19 02:00","1.1","72.0","3.2","E","977.9","0.0","0.0","0","0.03"
"6/1/19 03:00","0.2","75.0","1.6","ESE","978.5","0.0","0.0","0","0.03"
"6/1/19 04:00","0.1","75.0","3.2","ESE","979.8","0.0","0.0","0","0.03"
"6/1/19 05:00","-0.7","77.0","3.2","ENE","980.0","0.0","0.0","0","0.03"
"6/1/19 06:00","-1.5","77.0","1.6","SSW","979.9","0.0","0.0","0","0.00"
"6/1/19 07:00","-1.9","77.0","3.2","SE","980.7","0.0","0.0","0","0.00"
"6/1/19 08:00","-1.8","76.0","3.2","ESE","982.0","0.0","0.0","2","0.00"
"6/1/19 09:00","-0.4","77.0","3.2","ESE","986.4","0.0","0.0","20","0.00"
"6/1/19 10:00","1.7","71.0","1.6","N","985.5","0.0","0.0","178","0.08"
"6/1/19 11:00","2.3","70.0","3.2","N","985.6","0.0","0.0","286","0.10"
"6/1/19 12:00","4.1","65.0","1.6","NW","985.1","0.0","0.0","342","0.13"
"6/1/19 13:00","6.3","60.0","1.6","NNW","984.6","0.0","0.0","352","0.15"
"6/1/19 14:00","7.3","57.0","3.2","NNW","984.2","0.0","0.0","316","0.15"
"6/1/19 15:00","7.6","59.0","3.2","NW","985.5","0.0","0.0","117","0.08"
"6/1/19 16:00","7.8","58.0","1.6","SSW","982.5","0.0","0.0","69","0.05"
"6/1/19 17:00","4.7","65.0","1.6","SSW","970.9","0.0","0.0","15","0.03"
"6/1/19 18:00","3.2","68.0","4.8","E","969.3","0.0","0.0","0","0.03"
"6/1/19 19:00","2.7","67.0","4.8","ESE","972.1","0.0","0.0","0","0.03"
"6/1/19 20:00","2.1","68.0","4.8","ESE","974.0","0.0","0.0","0","0.03"
"6/1/19 21:00","1.9","67.0","3.2","ENE","976.9","0.0","0.0","0","0.03"
"6/1/19 22:00","0.4","74.0","3.2","SE","976.6","0.0","0.0","0","0.03"
"6/1/19 23:00","0.7","69.0","3.2","ESE","979.9","0.0","0.0","0","0.03"
"7/1/19 00:00","-0.3","70.0","3.2","E","980.5","0.0","0.0","0","0.03"
"7/1/19 01:00","-0.4","72.0","3.2","E","981.7","0.0","0.0","0","0.03"
"7/1/19 02:00","-1.3","76.0","1.6","E","981.3","0.0","0.0","0","0.03"
"7/1/19 03:00","-1.2","78.0","3.2","SE","984.5","0.0","0.0","0","0.03"
"7/1/19 04:00","-1.3","74.0","3.2","SE","985.0","0.0","0.0","0","0.03"
"7/1/19 05:00","-2.3","75.0","3.2","ENE","984.7","0.0","0.0","0","0.03"
"7/1/19 06:00","-2.6","79.0","3.2","ESE","983.5","0.0","0.0","0","0.00"
"7/1/19 07:00","-2.4","76.0","1.6","E","985.5","0.0","0.0","0","0.00"
"7/1/19 08:00","-3.1","74.0","3.2","ENE","986.1","0.0","0.0","2","0.00"
"7/1/19 09:00","-3.5","81.0","1.6","ENE","989.4","0.0","0.0","34","0.03"
"7/1/19 10:00","-0.3","77.0","3.2","SSW","990.4","0.0","0.0","193","0.08"
"7/1/19 11:00","2.5","72.0","4.8","SW","989.9","0.0","0.0","292","0.10"
"7/1/19 12:00","1.2","77.0","6.4","N","989.3","0.0","0.0","347","0.15"
"7/1/19 13:00","4.4","65.0","8.0","SE","989.5","0.0","0.0","348","0.15"
"7/1/19 14:00","6.7","56.0","6.4","WSW","989.2","0.0","0.0","310","0.15"
"7/1/19 15:00","7.9","53.0","4.8","S","989.3","0.0","0.0","204","0.10"
"7/1/19 16:00","8.2","47.0","3.2","WSW","989.8","0.0","0.0","82","0.05"
"7/1/19 17:00","4.9","59.0","1.6","WSW","980.5","0.0","0.0","14","0.03"
"7/1/19 18:00","3.3","62.0","4.8","E","977.1","0.0","0.0","0","0.03"
"7/1/19 19:00","3.3","55.0","3.2","SE","980.1","0.0","0.0","0","0.03"
"7/1/19 20:00","2.8","61.0","3.2","ESE","981.0","0.0","0.0","0","0.03"
"7/1/19 21:00","1.1","65.0","1.6","N","980.3","0.0","0.0","0","0.03"
"7/1/19 22:00","0.0","64.0","4.8","ESE","983.0","0.0","0.0","0","0.03"
"7/1/19 23:00","1.1","61.0","3.2","SE","985.8","0.0","0.0","0","0.03"
"8/1/19 00:00","1.0","59.0","4.8","E","987.9","0.0","0.0","0","0.03"
"8/1/19 01:00","-0.3","67.0","1.6","E","985.9","0.0","0.0","0","0.03"
"8/1/19 02:00","1.1","58.0","3.2","E","989.0","0.0","0.0","0","0.03"
"8/1/19 03:00","-1.4","71.0","3.2","NE","986.2","0.0","0.0","0","0.03"
"8/1/19 04:00","-2.3","73.0","3.2","ESE","985.1","0.0","0.0","0","0.03"
"8/1/19 05:00","-2.3","74.0","3.2","ESE","986.7","0.0","0.0","0","0.03"
"8/1/19 06:00","-0.1","67.0","4.8","ESE","991.7","0.0","0.0","0","0.03"
"8/1/19 07:00","-0.4","71.0","3.2","E","991.1","0.0","0.0","0","0.03"
"8/1/19 08:00","-2.1","74.0","3.2","SSW","986.9","0.0","0.0","5","0.00"
"8/1/19 09:00","-0.6","72.0","1.6","SE","990.4","0.0","0.0","29","0.03"
"8/1/19 10:00","-0.9","73.0","1.6","NNW","993.2","0.0","0.0","96","0.03"
"8/1/19 11:00","5.2","67.0","3.2","SE","991.3","0.0","0.0","253","0.10"
"8/1/19 12:00","2.4","71.0","6.4","N","981.2","0.0","0.0","183","0.10"
"8/1/19 13:00","6.2","65.0","3.2","ENE","987.9","0.0","0.0","160","0.08"
"8/1/19 14:00","9.5","57.0","4.8","S","989.6","0.0","0.0","185","0.10"
"8/1/19 15:00","9.6","57.0","17.7","SSW","980.6","0.0","0.0","203","0.18"
"8/1/19 16:00","9.0","58.0","12.9","SSW","976.5","0.0","0.0","91","0.10"
"8/1/19 17:00","8.4","58.0","4.8","SSW","974.2","0.0","0.0","12","0.03"
"8/1/19 18:00","7.2","63.0","3.2","ESE","972.9","0.0","0.0","0","0.03"
"8/1/19 19:00","7.7","62.0","3.2","ENE","974.4","0.0","0.0","0","0.03"
"8/1/19 20:00","7.4","64.0","3.2","E","975.4","0.0","0.0","0","0.03"
"8/1/19 21:00","7.7","66.0","3.2","SE","976.9","0.0","0.0","0","0.03"
"8/1/19 22:00","7.0","68.0","3.2","S","974.3","0.0","0.0","0","0.03"
"8/1/19 23:00","6.3","69.0","1.6","ESE","972.6","0.0","0.0","0","0.03"
"9/1/19 00:00","6.3","67.0","3.2","E","972.1","0.0","0.0","0","0.03"
"9/1/19 01:00","5.2","70.0","3.2","E","970.7","0.0","0.0","0","0.03"
"9/1/19 02:00","5.3","69.0","3.2","SE","970.4","0.0","0.0","0","0.03"
"9/1/19 03:00","3.8","74.0","3.2","NE","968.7","0.0","0.0","0","0.03"
"9/1/19 04:00","3.2","75.0","1.6","WNW","968.8","0.0","0.0","0","0.03"
"9/1/19 05:00","3.2","77.0","3.2","ESE","969.8","0.0","0.0","0","0.03"
"9/1/19 06:00","3.4","76.0","1.6","ESE","970.8","0.0","0.0","0","0.03"
"9/1/19 07:00","3.3","77.0","1.6","N","970.1","0.0","0.0","0","0.03"
"9/1/19 08:00","3.5","79.0","3.2","ESE","969.4","0.0","0.0","1","0.00"
"9/1/19 09:00","3.8","78.0","1.6","ENE","970.7","0.0","0.0","40","0.03"
"9/1/19 10:00","4.8","73.0","6.4","S","973.5","0.0","0.0","101","0.05"
"9/1/19 11:00","6.1","69.0","3.2","WSW","967.9","0.0","0.0","209","0.10"
"9/1/19 12:00","6.4","66.0","3.2","S","968.4","0.0","0.0","162","0.08"
"9/1/19 13:00","7.9","61.0","4.8","SSW","967.1","0.0","0.0","264","0.13"
"9/1/19 14:00","8.8","56.0","3.2","SSW","963.3","0.0","0.0","248","0.13"
"9/1/19 15:00","9.8","34.0","4.8","NE","966.1","0.0","0.0","193","0.13"
"9/1/19 16:00","8.8","41.0","9.7","NNE","961.8","0.0","0.0","126","0.13"
"9/1/19 17:00","7.4","44.0","8.0","NE","956.1","0.0","0.0","22","0.05"
"9/1/19 18:00","5.7","53.0","9.7","N","954.1","0.0","0.0","0","0.05"
"9/1/19 19:00","4.6","57.0","4.8","NNW","954.6","0.0","0.0","0","0.05"
"9/1/19 20:00","4.3","54.0","4.8","NE","958.2","0.0","0.0","0","0.05"
"9/1/19 21:00","1.8","60.0","4.8","NE","956.7","0.0","0.0","0","0.03"
"9/1/19 22:00","3.2","56.0","3.2","E","962.8","0.0","0.0","0","0.03"
"9/1/19 23:00","3.3","57.0","3.2","ESE","965.7","0.0","0.0","0","0.03"
"10/1/19 00:00","3.2","58.0","3.2","E","967.1","0.0","0.0","0","0.03"
"10/1/19 01:00","3.0","66.0","4.8","E","967.6","0.2","0.0","0","0.03"
"10/1/19 02:00","2.2","70.0","3.2","NE","966.4","0.6","2.0","0","0.03"
"10/1/19 03:00","1.3","73.0","4.8","E","965.8","0.8","3.6","0","0.03"
"10/1/19 04:00","1.2","73.0","1.6","ESE","966.5","0.0","0.0","0","0.03"
"10/1/19 05:00","1.4","71.0","1.6","E","967.3","0.0","0.0","0","0.03"
"10/1/19 06:00","2.6","62.0","4.8","NW","969.5","0.0","0.0","0","0.03"
"10/1/19 07:00","4.2","47.0","9.7","NNW","972.4","0.0","0.0","0","0.05"
"10/1/19 08:00","4.2","47.0","11.3","NNW","973.4","0.0","0.0","2","0.05"
"10/1/19 09:00","4.1","50.0","9.7","NNW","973.2","0.0","0.0","18","0.05"
"10/1/19 10:00","4.8","47.0","9.7","NNW","976.4","0.0","0.0","78","0.08"
"10/1/19 11:00","5.3","46.0","9.7","N","976.6","0.0","0.0","106","0.08"
"10/1/19 12:00","6.1","51.0","11.3","NNW","981.4","0.0","0.0","229","0.15"
"10/1/19 13:00","4.2","58.0","17.7","NNW","965.2","0.0","0.0","174","0.15"
"10/1/19 14:00","4.9","51.0","8.0","NNW","972.4","0.0","0.0","137","0.10"
"10/1/19 15:00","4.6","52.0","8.0","NNW","969.4","0.0","0.0","76","0.08"
"10/1/19 16:00","4.9","48.0","9.7","N","971.1","0.0","0.0","96","0.08"
"10/1/19 17:00","3.3","60.0","4.8","NNE","970.3","0.0","0.0","20","0.03"
"10/1/19 18:00","2.3","67.0","6.4","N","969.3","0.0","0.0","0","0.03"
"10/1/19 19:00","1.7","70.0","4.8","NNW","970.2","0.0","0.0","0","0.03"
"10/1/19 20:00","0.8","74.0","3.2","ENE","970.7","0.0","0.0","0","0.03"
"10/1/19 21:00","1.1","72.0","3.2","N","973.1","0.0","0.0","0","0.03"
"10/1/19 22:00","0.7","74.0","4.8","NNE","974.2","0.0","0.0","0","0.03"
"10/1/19 23:00","0.6","75.0","3.2","WNW","975.9","0.0","0.0","0","0.03"
"11/1/19 00:00","0.6","76.0","1.6","SSE","976.5","0.0","0.0","0","0.03"
"11/1/19 01:00","0.3","74.0","1.6","SSE","975.5","0.0","0.0","0","0.03"
"11/1/19 02:00","-0.3","74.0","3.2","E","975.4","0.0","0.0","0","0.03"
"11/1/19 03:00","0.1","71.0","3.2","ESE","977.1","0.0","0.0","0","0.03"
"11/1/19 04:00","0.7","72.0","3.2","E","979.8","0.0","0.0","0","0.03"
"11/1/19 05:00","-0.2","72.0","1.6","E","978.4","0.0","0.0","0","0.03"
"11/1/19 06:00","0.3","72.0","3.2","E","978.0","0.0","0.0","0","0.03"
"11/1/19 07:00","-0.8","73.0","3.2","E","977.2","0.0","0.0","0","0.03"
"11/1/19 08:00","-1.0","73.0","3.2","NE","978.3","0.0","0.0","4","0.00"
"11/1/19 09:00","1.1","71.0","1.6","E","984.6","0.0","0.0","61","0.03"
"11/1/19 10:00","2.9","65.0","3.2","S","981.6","0.0","0.0","234","0.10"
"11/1/19 11:00","3.9","60.0","3.2","SW","981.6","0.0","0.0","284","0.13"
"11/1/19 12:00","4.8","57.0","9.7","NNW","977.0","0.0","0.0","203","0.13"
"11/1/19 13:00","5.3","54.0","11.3","NNW","978.9","0.0","0.0","155","0.13"
"11/1/19 14:00","5.3","52.0","12.9","NNW","977.6","0.0","0.0","173","0.13"
"11/1/19 15:00","5.7","42.0","6.4","NE","978.6","0.0","0.0","71","0.08"
"11/1/19 16:00","5.9","42.0","6.4","NE","983.5","0.0","0.0","66","0.08"
"11/1/19 17:00","4.3","45.0","8.0","NNE","974.5","0.0","0.0","15","0.05"
"11/1/19 18:00","3.6","47.0","6.4","NNE","973.8","0.0","0.0","0","0.03"
"11/1/19 19:00","2.9","49.0","3.2","N","974.6","0.0","0.0","0","0.05"
"11/1/19 20:00","2.0","53.0","4.8","S","976.2","0.0","0.0","0","0.03"
"11/1/19 21:00","0.6","58.0","3.2","SSE","976.2","0.0","0.0","0","0.03"
"11/1/19 22:00","1.2","55.0","3.2","SE","979.3","0.0","0.0","0","0.03"
"11/1/19 23:00","-0.1","61.0","3.2","ENE","978.0","0.0","0.0","0","0.03"
"12/1/19 00:00","-0.8","62.0","3.2","ESE","978.4","0.0","0.0","0","0.03"
"12/1/19 01:00","-1.2","62.0","4.8","SE","980.0","0.0","0.0","0","0.03"
"12/1/19 02:00","-2.4","65.0","3.2","SE","979.3","0.0","0.0","0","0.03"
"12/1/19 03:00","-2.7","66.0","3.2","ENE","979.6","0.0","0.0","0","0.03"
"12/1/19 04:00","-3.3","66.0","3.2","E","980.2","0.0","0.0","0","0.03"
"12/1/19 05:00","-3.9","68.0","3.2","E","979.9","0.0","0.0","0","0.03"
"12/1/19 06:00","-4.1","69.0","3.2","ESE","981.4","0.0","0.0","0","0.03"
"12/1/19 07:00","-4.7","70.0","3.2","E","981.0","0.0","0.0","0","0.03"
"12/1/19 08:00","-4.6","72.0","3.2","ENE","981.8","0.0","0.0","2","0.00"
"12/1/19 09:00","-3.8","72.0","3.2","E","985.5","0.0","0.0","24","0.03"
"12/1/19 10:00","-0.9","65.0","1.6","NE","984.4","0.0","0.0","212","0.08"
"12/1/19 11:00","0.9","60.0","1.6","WNW","984.8","0.0","0.0","294","0.10"
"12/1/19 12:00","2.8","55.0","1.6","NW","984.2","0.0","0.0","364","0.13"
"12/1/19 13:00","4.3","44.0","1.6","SSW","983.3","0.0","0.0","370","0.15"
"12/1/19 14:00","5.1","45.0","3.2","NW","983.1","0.0","0.0","320","0.15"
"12/1/19 15:00","6.4","41.0","1.6","WNW","982.8","0.0","0.0","224","0.10"
"12/1/19 16:00","6.4","39.0","1.6","S","982.7","0.0","0.0","97","0.05"
"12/1/19 17:00","3.3","49.0","1.6","S","975.0","0.0","0.0","17","0.03"
"12/1/19 18:00","1.4","57.0","4.8","E","970.8","0.0","0.0","0","0.03"
"12/1/19 19:00","1.4","55.0","3.2","ESE","973.1","0.0","0.0","0","0.03"
"12/1/19 20:00","0.7","57.0","3.2","ESE","974.6","0.0","0.0","0","0.03"
"12/1/19 21:00","1.1","53.0","3.2","SSE","976.9","0.0","0.0","0","0.03"
"12/1/19 22:00","0.7","54.0","3.2","ESE","978.6","0.0","0.0","0","0.03"
"12/1/19 23:00","1.1","50.0","4.8","ESE","980.2","0.0","0.0","0","0.03"
"13/1/19 00:00","1.3","53.0","3.2","ENE","980.6","0.0","0.0","0","0.03"
"13/1/19 01:00","0.8","59.0","3.2","ESE","980.2","0.0","0.0","0","0.03"
"13/1/19 02:00","2.6","60.0","6.4","ESE","984.3","0.0","0.0","0","0.03"
"13/1/19 03:00","2.8","63.0","4.8","ESE","983.2","0.0","0.0","0","0.03"
"13/1/19 04:00","2.6","58.0","4.8","SE","981.4","0.0","0.0","0","0.03"
"13/1/19 05:00","2.8","61.0","3.2","ESE","982.0","0.0","0.0","0","0.03"
"13/1/19 06:00","3.4","58.0","4.8","SSE","982.3","0.0","0.0","0","0.03"
"13/1/19 07:00","4.2","58.0","3.2","ESE","981.9","0.0","0.0","0","0.03"
"13/1/19 08:00","4.2","55.0","6.4","E","980.5","0.0","0.0","1","0.03"
"13/1/19 09:00","5.1","56.0","4.8","SSE","982.4","0.0","0.0","52","0.05"
"13/1/19 10:00","5.9","56.0","4.8","SE","982.5","0.0","0.0","87","0.05"
"13/1/19 11:00","7.6","53.0","1.6","N","984.9","0.0","0.0","166","0.08"
"13/1/19 12:00","5.7","61.0","4.8","NNW","977.5","0.0","0.0","105","0.08"
"13/1/19 13:00","7.9","54.0","3.2","NNW","982.8","0.0","0.0","223","0.10"
"13/1/19 14:00","10.4","48.0","3.2","NNW","975.9","0.0","0.0","328","0.18"
"13/1/19 15:00","10.6","50.0","4.8","WNW","975.9","0.0","0.0","234","0.13"
"13/1/19 16:00","11.0","48.0","3.2","NNW","975.3","0.0","0.0","105","0.08"
"13/1/19 17:00","9.0","53.0","1.6","N","965.2","0.0","0.0","29","0.03"
